ANCRAGE,ISIN,TICKER,BRAS,K,SENS,DATE_EVENEMENT,J,Z,EXCES,EXCES_NET,TAILLE_PANIER
2010-11-10,FR0000121261,ML.PA,R,2.0,bas,2010-11-23,9,-2.2635,-1.7511,-2.2951,31
2010-10-13,FR0000120172,CA.PA,R,2.0,bas,2010-11-29,33,-2.2304,-13.9434,-14.4874,31
2010-11-10,FR0000120172,CA.PA,R,2.0,bas,2010-11-29,13,-2.2080,-13.9434,-14.4874,31
2010-08-18,FR0000120503,EN.PA,R,2.0,bas,2010-11-29,73,-2.0647,-3.5345,-4.0785,31
2010-06-23,FR0000120628,CS.PA,R,2.0,bas,2010-11-29,113,-2.0089,18.4825,17.9385,31
2010-05-26,FR0000121261,ML.PA,R,2.0,bas,2010-11-29,133,-2.3034,0.4178,-0.1262,31
2010-08-18,FR0000121261,ML.PA,R,2.0,bas,2010-11-29,73,-2.4430,0.4178,-0.1262,31
2010-07-21,FR0000120172,CA.PA,R,2.0,bas,2010-11-30,94,-2.3334,-12.6837,-13.2277,31
2010-08-18,FR0000120172,CA.PA,R,2.0,bas,2010-11-30,74,-2.5080,-12.6837,-13.2277,31
2010-09-15,FR0000120172,CA.PA,R,2.0,bas,2010-11-30,54,-2.5505,-12.6837,-13.2277,31
2010-12-08,FR0000120172,CA.PA,R,2.0,bas,2010-12-09,1,-3.6668,-3.0862,-3.6302,31
2010-12-08,FR0000121261,ML.PA,R,2.0,bas,2011-01-06,19,-2.0217,9.3155,8.7715,31
2010-11-10,FR0000121485,KER.PA,R,2.0,bas,2011-01-07,40,-2.0170,-10.4569,-11.0009,31
2010-12-08,FR0000121485,KER.PA,R,2.0,bas,2011-01-07,20,-2.1039,-10.4569,-11.0009,31
2011-01-07,FR0000120073,AI.PA,R,2.0,bas,2011-01-10,1,-2.0593,-1.1503,-1.6943,31
2011-01-07,FR0000120172,CA.PA,R,2.0,bas,2011-01-10,1,-2.0567,-5.8170,-6.3610,31
2010-03-01,FR0000121485,KER.PA,R,2.0,bas,2011-01-10,221,-2.0241,-10.1732,-10.7172,31
2010-10-13,FR0000121485,KER.PA,R,2.0,bas,2011-01-10,61,-2.2378,-10.7476,-11.2916,31
2011-01-07,FR0000121485,KER.PA,R,2.0,bas,2011-01-10,1,-2.3207,-10.7476,-11.2916,31
2010-06-23,FR0000121261,ML.PA,R,2.0,bas,2011-01-13,144,-2.0663,15.1060,14.5620,31
2010-12-08,FR0000121667,EL.PA,R,2.0,bas,2011-01-19,28,-2.2222,13.1459,12.6019,31
2010-04-28,FR0000121485,KER.PA,R,2.0,bas,2011-01-20,189,-2.1438,0.7379,0.1939,31
2011-01-07,FR0000121667,EL.PA,R,2.0,bas,2011-01-20,9,-2.4158,15.9294,15.3854,31
2010-11-10,FR0000120073,AI.PA,R,2.0,bas,2011-01-28,55,-2.1116,6.8303,6.2863,31
2010-12-08,FR0000120073,AI.PA,R,2.0,bas,2011-01-28,35,-2.0632,6.8303,6.2863,31
2011-01-07,FR0000120644,BN.PA,R,2.0,bas,2011-01-28,15,-2.2501,10.8066,10.2626,31
2011-01-07,FR0000121014,MC.PA,R,2.0,bas,2011-02-04,20,-2.0313,4.5785,4.0345,31
2010-03-29,FR0000121485,KER.PA,R,2.0,bas,2011-02-04,220,-2.0445,6.0275,5.4835,31
2010-05-26,FR0000121485,KER.PA,R,2.0,bas,2011-02-04,180,-2.0254,6.0275,5.4835,31
2011-02-04,FR0000121485,KER.PA,R,2.0,bas,2011-02-07,1,-2.0816,6.3567,5.8127,31
2010-09-15,FR0000120644,BN.PA,R,2.0,bas,2011-02-10,104,-2.0033,14.1963,13.6523,31
2010-11-10,FR0000120644,BN.PA,R,2.0,bas,2011-02-11,65,-2.2081,14.6060,14.0620,31
2010-12-08,FR0000120644,BN.PA,R,2.0,bas,2011-02-11,45,-2.3350,14.6060,14.0620,31
2011-02-04,FR0000120644,BN.PA,R,2.0,bas,2011-02-11,5,-2.1460,14.6060,14.0620,31
2011-02-04,FR0000127771,VIV.PA,R,2.0,bas,2011-02-14,6,-2.0299,13.7744,13.2304,31
2010-09-15,FR0000121485,KER.PA,R,2.0,bas,2011-02-16,108,-2.1134,9.4822,8.9382,31
2011-01-07,FR0000127771,VIV.PA,R,2.0,bas,2011-02-22,32,-2.6875,14.2421,13.6981,31
2010-10-13,FR0000120073,AI.PA,R,2.0,bas,2011-02-23,93,-2.2447,5.0621,4.5181,31
2011-02-04,FR0000120073,AI.PA,R,2.0,bas,2011-02-23,13,-2.3737,5.0621,4.5181,31
2010-09-15,FR0000120321,OR.PA,R,2.0,bas,2011-02-23,113,-2.0990,4.7815,4.2375,31
2011-01-07,FR0000120321,OR.PA,R,2.0,bas,2011-02-23,33,-2.1772,4.6212,4.0772,31
2011-02-04,FR0000121014,MC.PA,R,2.0,bas,2011-02-23,13,-2.3215,4.8851,4.3411,31
2010-06-23,FR0000121485,KER.PA,R,2.0,bas,2011-02-23,173,-2.3514,8.1040,7.5600,31
2010-08-18,FR0000121485,KER.PA,R,2.0,bas,2011-02-23,133,-2.0011,8.1040,7.5600,31
2010-10-13,FR0000120354,VK.PA,R,2.0,bas,2011-02-24,94,-3.0025,19.0409,18.4969,31
2010-11-10,FR0000120354,VK.PA,R,2.0,bas,2011-02-24,74,-2.6287,19.0409,18.4969,31
2010-12-08,FR0000120354,VK.PA,R,2.0,bas,2011-02-24,54,-2.0063,19.0409,18.4969,31
2011-01-07,FR0000120354,VK.PA,R,2.0,bas,2011-02-24,34,-2.0378,19.0409,18.4969,31
2011-02-04,FR0000120354,VK.PA,R,2.0,bas,2011-02-24,14,-2.1881,19.0409,18.4969,31
2010-12-08,FR0000121014,MC.PA,R,2.0,bas,2011-02-24,54,-2.3931,5.6877,5.1437,31
2010-07-21,FR0000121485,KER.PA,R,2.0,bas,2011-02-28,156,-2.0834,14.2121,13.6681,31
2010-12-08,FR0000120321,OR.PA,R,2.0,bas,2011-03-03,59,-2.0089,6.0068,5.4628,31
2011-02-04,FR0000120321,OR.PA,R,2.0,bas,2011-03-03,19,-2.0937,6.0068,5.4628,31
2010-11-10,FR0000120321,OR.PA,R,2.0,bas,2011-03-04,80,-2.0968,5.1835,4.6395,31
2010-10-13,FR0000120321,OR.PA,R,2.0,bas,2011-03-07,101,-2.3677,5.7476,5.2036,31
2011-03-04,FR0000120321,OR.PA,R,2.0,bas,2011-03-07,1,-2.2842,5.7476,5.2036,31
2011-03-04,FR0000121014,MC.PA,R,2.0,bas,2011-03-07,1,-2.1297,5.1654,4.6214,31
2011-03-04,FR0000121485,KER.PA,R,2.0,bas,2011-03-07,1,-2.3714,10.2668,9.7228,31
2011-03-04,FR0000127771,VIV.PA,R,2.0,bas,2011-03-07,1,-2.7242,14.4483,13.9043,31
2011-03-04,FR0000120073,AI.PA,R,2.0,bas,2011-03-11,5,-2.1974,3.1746,2.6306,31
2010-11-10,FR0000121014,MC.PA,R,2.0,bas,2011-03-11,85,-2.4738,6.6228,6.0788,31
2010-12-08,FR0000127771,VIV.PA,R,2.0,bas,2011-03-11,65,-2.2491,13.8225,13.2785,31
2010-09-15,FR0000120073,AI.PA,R,2.0,bas,2011-03-14,126,-2.3613,3.0545,2.5105,31
2011-03-04,FR0000120354,VK.PA,R,2.0,bas,2011-03-14,6,-2.0814,11.0915,10.5475,31
2010-10-13,FR0000120644,BN.PA,R,2.0,bas,2011-03-14,106,-2.1676,15.5192,14.9752,31
2010-10-13,FR0000121014,MC.PA,R,2.0,bas,2011-03-14,106,-2.6807,8.5493,8.0053,31
2010-11-10,FR0000127771,VIV.PA,R,2.0,bas,2011-03-14,86,-2.1029,13.4733,12.9293,31
2011-02-04,FR0000131906,RNO.PA,R,2.0,bas,2011-03-14,26,-2.7297,-5.2077,-5.7517,31
2011-03-04,FR0000131906,RNO.PA,R,2.0,bas,2011-03-14,6,-2.8517,-5.2077,-5.7517,31
2011-02-04,FR0000120172,CA.PA,R,2.0,bas,2011-03-15,27,-2.3120,-9.5527,-10.0967,31
2011-03-04,FR0000120172,CA.PA,R,2.0,bas,2011-03-15,7,-2.1599,-9.5527,-10.0967,31
2011-03-04,FR0000120644,BN.PA,R,2.0,bas,2011-03-15,7,-2.6536,15.4616,14.9176,31
2011-02-04,FR0000120693,RI.PA,R,2.0,bas,2011-03-15,27,-2.0976,3.3420,2.7980,31
2011-03-04,FR0000120693,RI.PA,R,2.0,bas,2011-03-15,7,-2.0243,3.3420,2.7980,31
2010-09-15,FR0000121014,MC.PA,R,2.0,bas,2011-03-15,127,-2.7556,8.0858,7.5418,31
2010-12-08,FR0000130577,PUB.PA,R,2.0,bas,2011-03-15,67,-2.1792,-4.2308,-4.7748,31
2011-01-07,FR0000130577,PUB.PA,R,2.0,bas,2011-03-15,47,-2.4468,-4.2308,-4.7748,31
2011-02-04,FR0000130577,PUB.PA,R,2.0,bas,2011-03-15,27,-2.1949,-4.2308,-4.7748,31
2011-03-04,FR0000130577,PUB.PA,R,2.0,bas,2011-03-15,7,-2.4262,-4.2308,-4.7748,31
2011-03-04,FR0000133308,ORA.PA,R,2.0,bas,2011-03-15,7,-2.1118,-3.3777,-3.9217,31
2010-12-08,NL0000235190,AIR.PA,R,2.0,bas,2011-03-15,67,-2.1318,10.4357,10.1897,31
2011-03-04,NL0000235190,AIR.PA,R,2.0,bas,2011-03-15,7,-2.0133,10.4357,10.1897,31
2011-01-07,FR0000120693,RI.PA,R,2.0,bas,2011-03-16,48,-2.0124,2.1195,1.5755,31
2011-01-07,FR0000121972,SU.PA,R,2.0,bas,2011-03-16,48,-2.0225,0.9039,0.3599,31
2011-02-04,FR0000121972,SU.PA,R,2.0,bas,2011-03-16,28,-2.2468,0.9039,0.3599,31
2011-03-04,FR0000121972,SU.PA,R,2.0,bas,2011-03-16,8,-2.5168,0.9039,0.3599,31
2010-10-13,FR0000127771,VIV.PA,R,2.0,bas,2011-03-16,108,-2.4316,14.8529,14.3089,31
2011-01-07,FR0000131906,RNO.PA,R,2.0,bas,2011-03-16,48,-2.4755,-4.6906,-5.2346,31
2011-01-07,FR0000133308,ORA.PA,R,2.0,bas,2011-03-16,48,-2.0933,-3.3668,-3.9108,31
2011-02-04,FR0000133308,ORA.PA,R,2.0,bas,2011-03-16,28,-2.0833,-3.3668,-3.9108,31
2011-03-04,FR0010208488,ENGI.PA,R,2.0,bas,2011-03-16,8,-2.0335,-10.6250,-11.1690,31
2011-04-01,FR0000131906,RNO.PA,R,2.0,bas,2011-04-07,4,-2.0479,2.8357,2.2917,31
2011-04-01,FR0000121014,MC.PA,R,2.0,bas,2011-04-12,7,-2.2085,16.1031,15.5591,31
2011-04-01,FR0000121972,SU.PA,R,2.0,bas,2011-04-12,7,-2.0555,0.2228,-0.3212,31
2011-04-01,FR0000127771,VIV.PA,R,2.0,bas,2011-04-18,11,-2.1387,4.5249,3.9809,31
2011-04-01,FR0000130577,PUB.PA,R,2.0,bas,2011-04-18,11,-2.0506,1.1031,0.5591,31
2011-04-01,FR0010208488,ENGI.PA,R,2.0,bas,2011-04-18,11,-2.2127,-10.0348,-10.5788,31
2011-04-01,FR0000120404,AC.PA,R,2.0,bas,2011-05-03,20,-2.0510,13.3797,12.8357,31
2011-03-04,FR0000120404,AC.PA,R,2.0,bas,2011-05-04,41,-2.2608,17.4287,16.8847,31
2011-05-03,FR0000120404,AC.PA,R,2.0,bas,2011-05-04,1,-2.2983,17.4287,16.8847,31
2011-05-03,FR0000130809,GLE.PA,R,2.0,bas,2011-05-09,4,-2.1080,-8.3761,-8.9201,31
2011-05-03,FR0010208488,ENGI.PA,R,2.0,bas,2011-05-09,4,-2.1800,-6.2313,-6.7753,31
2011-05-03,FR0000120271,TTE.PA,R,2.0,bas,2011-05-13,8,-2.0774,5.5597,5.0157,31
2011-05-03,FR0000121972,SU.PA,R,2.0,bas,2011-05-13,8,-2.0774,-0.3049,-0.8489,31
2011-05-03,LU0323134006,MT.AS,R,2.0,bas,2011-05-13,8,-2.0874,-6.6289,-6.8749,31
2011-04-01,FR0000130809,GLE.PA,R,2.0,bas,2011-05-16,29,-2.0852,-14.7819,-15.3259,31
2011-05-03,FR0000131906,RNO.PA,R,2.0,bas,2011-05-23,14,-2.1469,-4.7905,-5.3345,31
2011-05-03,FR0000130577,PUB.PA,R,2.0,bas,2011-05-25,16,-2.1705,6.6978,6.1538,31
2011-05-31,FR0010208488,ENGI.PA,R,2.0,bas,2011-06-01,1,-2.3381,7.6233,7.0793,31
2011-05-31,LU0323134006,MT.AS,R,2.0,bas,2011-06-01,1,-2.0401,-14.8401,-15.0861,31
2011-04-01,FR0000120271,TTE.PA,R,2.0,bas,2011-06-02,42,-2.1375,6.5875,6.0435,31
2011-05-31,FR0000120271,TTE.PA,R,2.0,bas,2011-06-02,2,-2.3807,6.5875,6.0435,31
2011-02-04,FR0010208488,ENGI.PA,R,2.0,bas,2011-06-02,82,-2.1433,6.2039,5.6599,31
2011-05-03,NL0000226223,STMPA.PA,R,2.0,bas,2011-06-02,22,-2.0011,-20.0748,-20.3208,31
2011-05-31,FR0000130577,PUB.PA,R,2.0,bas,2011-06-03,3,-2.1444,9.7376,9.1936,31
2011-04-01,FR0000133308,ORA.PA,R,2.0,bas,2011-06-06,44,-2.1015,10.9456,10.4016,31
2011-05-31,NL0000226223,STMPA.PA,R,2.0,bas,2011-06-07,5,-2.0164,-17.0059,-17.2519,31
2011-05-31,FR0000121972,SU.PA,R,2.0,bas,2011-06-08,6,-2.1506,0.3394,-0.2046,31
2011-05-31,FR0000124141,VIE.PA,R,2.0,bas,2011-06-08,6,-2.0198,-25.9659,-26.5099,31
2011-05-03,FR0000045072,ACA.PA,R,2.0,bas,2011-06-10,28,-2.0068,-19.9260,-20.4700,31
2011-05-03,FR0000124141,VIE.PA,R,2.0,bas,2011-06-10,28,-2.0634,-25.3780,-25.9220,31
2011-05-03,FR0000125007,SGO.PA,R,2.0,bas,2011-06-10,28,-2.0991,-1.1080,-1.6520,31
2011-05-31,FR0000125007,SGO.PA,R,2.0,bas,2011-06-10,8,-2.3557,-1.1080,-1.6520,31
2011-05-31,FR0000130809,GLE.PA,R,2.0,bas,2011-06-10,8,-2.0230,-23.7202,-24.2642,31
2011-05-31,FR0000131906,RNO.PA,R,2.0,bas,2011-06-10,8,-2.0996,-7.6230,-8.1670,31
2011-04-01,NL0000226223,STMPA.PA,R,2.0,bas,2011-06-10,48,-2.1222,-17.1396,-17.3856,31
2011-04-01,FR0000120172,CA.PA,R,2.0,bas,2011-06-15,51,-2.0893,-18.8741,-19.4181,31
2011-02-04,FR0000120404,AC.PA,R,2.0,bas,2011-06-15,91,-2.1785,2.1354,1.5914,31
2011-05-31,FR0000120404,AC.PA,R,2.0,bas,2011-06-15,11,-2.1156,2.1354,1.5914,31
2011-05-03,FR0000133308,ORA.PA,R,2.0,bas,2011-06-15,31,-2.1267,11.1189,10.5749,31
2011-05-03,FR0000120172,CA.PA,R,2.0,bas,2011-06-16,32,-2.0319,-17.9082,-18.4522,31
2011-05-31,FR0000120503,EN.PA,R,2.0,bas,2011-06-20,14,-2.6749,6.8074,6.2634,31
2011-05-31,FR0000120172,CA.PA,R,2.0,bas,2011-06-23,17,-2.0430,-16.5691,-17.1131,31
2011-05-03,FR0000120503,EN.PA,R,2.0,bas,2011-06-23,37,-2.3549,7.8256,7.2816,31
2011-04-01,FR0000124141,VIE.PA,R,2.0,bas,2011-06-23,57,-2.0789,-21.6601,-22.2041,31
2011-05-31,FR0000125486,DG.PA,R,2.0,bas,2011-06-23,17,-2.1035,1.4686,0.9246,31
2011-03-04,NL0000226223,STMPA.PA,R,2.0,bas,2011-06-23,77,-2.0121,-3.5525,-3.7985,31
2011-04-01,FR0000045072,ACA.PA,R,2.0,bas,2011-06-24,58,-2.0934,-28.9185,-29.4625,31
2011-03-04,FR0000130809,GLE.PA,R,2.0,bas,2011-06-24,78,-2.0004,-31.3637,-31.9077,31
2011-05-31,FR0000045072,ACA.PA,R,2.0,bas,2011-06-27,19,-2.0383,-26.6587,-27.2027,31
2011-06-28,FR0000120503,EN.PA,R,2.0,bas,2011-06-29,1,-2.3736,9.6655,9.1215,31
2011-06-28,FR0000124141,VIE.PA,R,2.0,bas,2011-06-29,1,-2.3433,-16.4647,-17.0087,31
2011-06-28,NL0000226223,STMPA.PA,R,2.0,bas,2011-06-29,1,-2.1608,-1.6438,-1.8898,31
2011-06-28,FR0000120172,CA.PA,R,2.0,bas,2011-07-05,5,-2.1282,-5.4400,-5.9840,31
2011-06-28,FR0000045072,ACA.PA,R,2.0,bas,2011-07-11,9,-2.6937,-17.6456,-18.1896,31
2011-06-28,FR0000121972,SU.PA,R,2.0,bas,2011-07-11,9,-2.3302,-1.6935,-2.2375,31
2011-06-28,FR0000125007,SGO.PA,R,2.0,bas,2011-07-11,9,-2.0717,-7.6786,-8.2226,31
2011-05-03,FR0000125486,DG.PA,R,2.0,bas,2011-07-11,49,-2.3590,1.9612,1.4172,31
2011-06-28,FR0000125486,DG.PA,R,2.0,bas,2011-07-11,9,-2.5071,1.9612,1.4172,31
2011-06-28,FR0000130809,GLE.PA,R,2.0,bas,2011-07-11,9,-2.3105,-23.1009,-23.6449,31
2011-04-01,FR0000131104,BNP.PA,R,2.0,bas,2011-07-11,69,-2.5637,-13.3279,-13.8719,31
2011-05-03,FR0000131104,BNP.PA,R,2.0,bas,2011-07-11,49,-2.5834,-13.3279,-13.8719,31
2011-05-31,FR0000131104,BNP.PA,R,2.0,bas,2011-07-11,29,-2.4513,-13.3279,-13.8719,31
2011-06-28,FR0000131104,BNP.PA,R,2.0,bas,2011-07-11,9,-2.4669,-13.3279,-13.8719,31
2010-12-08,FR0000133308,ORA.PA,R,2.0,bas,2011-07-11,149,-2.0793,16.8501,16.3061,31
2011-05-31,FR0000133308,ORA.PA,R,2.0,bas,2011-07-11,29,-2.1741,16.8501,16.3061,31
2011-01-07,FR0010208488,ENGI.PA,R,2.0,bas,2011-07-11,129,-2.1784,20.5614,20.0174,31
2011-06-28,FR0010208488,ENGI.PA,R,2.0,bas,2011-07-11,9,-2.3661,20.5614,20.0174,31
2010-09-15,FR0000120503,EN.PA,R,2.0,bas,2011-07-12,210,-2.3586,16.7272,16.1832,31
2011-04-01,FR0000120503,EN.PA,R,2.0,bas,2011-07-12,70,-2.4847,16.0461,15.5021,31
2010-12-08,FR0000121972,SU.PA,R,2.0,bas,2011-07-12,150,-2.2174,-1.7561,-2.3001,31
2011-05-03,FR0000127771,VIV.PA,R,2.0,bas,2011-07-14,52,-2.0751,14.5793,14.0353,31
2011-05-31,FR0000127771,VIV.PA,R,2.0,bas,2011-07-14,32,-2.3809,14.5793,14.0353,31
2011-06-28,FR0000127771,VIV.PA,R,2.0,bas,2011-07-14,12,-2.4133,14.5793,14.0353,31
2011-03-04,FR0000045072,ACA.PA,R,2.0,bas,2011-07-15,93,-2.0889,-17.7420,-18.2860,31
2011-06-28,FR0000120271,TTE.PA,R,2.0,bas,2011-07-15,13,-2.0236,13.7042,13.1602,31
2011-02-04,FR0000130809,GLE.PA,R,2.0,bas,2011-07-15,113,-2.1329,-21.9906,-22.5346,31
2011-03-04,FR0000131104,BNP.PA,R,2.0,bas,2011-07-15,93,-2.1559,-11.0787,-11.6227,31
2011-06-28,FR0000133308,ORA.PA,R,2.0,bas,2011-07-15,13,-2.0106,17.3341,16.7901,31
2011-04-01,FR0000120073,AI.PA,R,2.0,bas,2011-07-18,74,-2.0129,13.6352,13.0912,31
2010-10-13,FR0000120503,EN.PA,R,2.0,bas,2011-07-18,194,-2.2938,15.0930,14.5490,31
2011-03-04,FR0000120503,EN.PA,R,2.0,bas,2011-07-18,94,-2.2810,15.0930,14.5490,31
2011-05-03,FR0000120628,CS.PA,R,2.0,bas,2011-07-18,54,-2.0762,5.6182,5.0742,31
2011-05-31,FR0000120628,CS.PA,R,2.0,bas,2011-07-18,34,-2.3808,5.6182,5.0742,31
2011-06-28,FR0000120628,CS.PA,R,2.0,bas,2011-07-18,14,-2.7014,5.6182,5.0742,31
2010-11-10,FR0000121972,SU.PA,R,2.0,bas,2011-07-18,174,-2.3931,4.7337,4.1897,31
2011-04-01,FR0000125486,DG.PA,R,2.0,bas,2011-07-18,74,-2.0488,4.4785,3.9345,31
2011-06-28,FR0000130577,PUB.PA,R,2.0,bas,2011-07-18,14,-2.0228,6.9288,6.3848,31
2011-04-01,LU0323134006,MT.AS,R,2.0,bas,2011-07-18,74,-2.0541,-21.5859,-21.8319,31
2011-02-04,NL0000226223,STMPA.PA,R,2.0,bas,2011-07-26,120,-2.2730,15.5157,15.2697,31
2011-07-26,FR0000120172,CA.PA,R,2.0,bas,2011-07-27,1,-2.1708,-2.1952,-2.7392,31
2011-07-26,FR0000120503,EN.PA,R,2.0,bas,2011-07-27,1,-3.0502,19.5692,19.0252,31
2011-07-26,FR0000120628,CS.PA,R,2.0,bas,2011-07-27,1,-2.1316,-1.6328,-2.1768,31
2011-07-26,FR0000121972,SU.PA,R,2.0,bas,2011-07-27,1,-2.4838,5.3182,4.7742,31
2011-07-26,FR0000124141,VIE.PA,R,2.0,bas,2011-07-27,1,-2.4527,-20.3802,-20.9242,31
2011-07-26,FR0000125007,SGO.PA,R,2.0,bas,2011-07-27,1,-2.8186,-0.3620,-0.9060,31
2011-07-26,FR0000125486,DG.PA,R,2.0,bas,2011-07-27,1,-2.3395,3.3946,2.8506,31
2011-07-26,FR0000127771,VIV.PA,R,2.0,bas,2011-07-27,1,-2.1834,13.5377,12.9937,31
2011-07-26,FR0000130577,PUB.PA,R,2.0,bas,2011-07-27,1,-2.1833,15.3061,14.7621,31
2011-07-26,FR0000130809,GLE.PA,R,2.0,bas,2011-07-27,1,-2.0200,-27.3186,-27.8626,31
2011-07-26,FR0000131104,BNP.PA,R,2.0,bas,2011-07-27,1,-2.1564,-12.9826,-13.5266,31
2011-07-26,NL0000226223,STMPA.PA,R,2.0,bas,2011-07-27,1,-2.6167,13.0884,12.8424,31
2011-04-01,FR0000120354,VK.PA,R,2.0,bas,2011-07-28,82,-2.9425,-20.6566,-21.2006,31
2011-05-03,FR0000120354,VK.PA,R,2.0,bas,2011-07-28,62,-3.3469,-20.6566,-21.2006,31
2011-05-31,FR0000120354,VK.PA,R,2.0,bas,2011-07-28,42,-3.8142,-20.6566,-21.2006,31
2011-06-28,FR0000120354,VK.PA,R,2.0,bas,2011-07-28,22,-3.8669,-20.6566,-21.2006,31
2011-07-26,FR0000120354,VK.PA,R,2.0,bas,2011-07-28,2,-4.8825,-20.6566,-21.2006,31
2011-05-03,FR0000125338,CAP.PA,R,2.0,bas,2011-07-28,62,-2.0234,-6.5514,-7.0954,31
2011-05-31,FR0000125338,CAP.PA,R,2.0,bas,2011-07-28,42,-2.4080,-6.5514,-7.0954,31
2011-06-28,FR0000125338,CAP.PA,R,2.0,bas,2011-07-28,22,-2.6691,-6.5514,-7.0954,31
2011-07-26,FR0000125338,CAP.PA,R,2.0,bas,2011-07-28,2,-2.6125,-6.5514,-7.0954,31
2011-07-26,FR0000045072,ACA.PA,R,2.0,bas,2011-07-29,3,-2.0769,-28.8676,-29.4116,31
2011-02-04,FR0000124141,VIE.PA,R,2.0,bas,2011-07-29,123,-2.1780,-14.9354,-15.4794,31
2011-03-04,FR0000124141,VIE.PA,R,2.0,bas,2011-07-29,103,-3.0670,-14.9354,-15.4794,31
2011-07-26,FR0010208488,ENGI.PA,R,2.0,bas,2011-07-29,3,-2.0482,10.3355,9.7915,31
2011-06-28,FR0010220475,ALO.PA,R,2.0,bas,2011-07-29,23,-2.0763,-13.5753,-14.1193,31
2011-07-26,FR0010220475,ALO.PA,R,2.0,bas,2011-07-29,3,-2.0820,-13.5753,-14.1193,31
2011-03-04,FR0000120271,TTE.PA,R,2.0,bas,2011-08-01,104,-2.2497,16.6804,16.1364,31
2011-07-26,FR0000120271,TTE.PA,R,2.0,bas,2011-08-01,4,-2.3469,16.6804,16.1364,31
2011-02-04,FR0000120503,EN.PA,R,2.0,bas,2011-08-01,124,-2.1126,24.4497,23.9057,31
2011-07-26,FR0000121261,ML.PA,R,2.0,bas,2011-08-01,4,-2.1191,4.8537,4.3097,31
2010-10-13,FR0000121972,SU.PA,R,2.0,bas,2011-08-01,204,-2.1140,-0.8533,-1.3973,31
2011-04-01,FR0000125007,SGO.PA,R,2.0,bas,2011-08-01,84,-2.2780,-0.0054,-0.5494,31
2010-12-08,FR0000125338,CAP.PA,R,2.0,bas,2011-08-01,164,-2.0043,-6.1720,-6.7160,31
2011-05-03,FR0010220475,ALO.PA,R,2.0,bas,2011-08-01,64,-2.0883,-11.2292,-11.7732,31
2011-05-31,FR0010220475,ALO.PA,R,2.0,bas,2011-08-01,44,-2.3548,-11.2292,-11.7732,31
2011-06-28,LU0323134006,MT.AS,R,2.0,bas,2011-08-01,24,-2.1837,-19.8460,-20.0920,31
2011-01-07,NL0000226223,STMPA.PA,R,2.0,bas,2011-08-01,144,-2.0529,17.7125,17.4665,31
2011-02-04,FR0000045072,ACA.PA,R,2.0,bas,2011-08-02,125,-2.0171,-27.7762,-28.3202,31
2010-11-10,FR0000120503,EN.PA,R,2.0,bas,2011-08-02,185,-2.3500,24.3327,23.7887,31
2011-01-07,FR0000120503,EN.PA,R,2.0,bas,2011-08-02,145,-2.0248,24.3327,23.7887,31
2011-06-28,FR0000121261,ML.PA,R,2.0,bas,2011-08-02,25,-2.0280,6.3282,5.7842,31
2010-09-15,FR0000121972,SU.PA,R,2.0,bas,2011-08-02,225,-3.0238,1.6555,1.1115,31
2010-08-18,FR0000124141,VIE.PA,R,2.0,bas,2011-08-02,245,-2.2023,-15.7076,-16.2516,31
2011-01-07,FR0000124141,VIE.PA,R,2.0,bas,2011-08-02,145,-2.1000,-16.5613,-17.1053,31
2011-04-01,FR0000125338,CAP.PA,R,2.0,bas,2011-08-02,85,-2.4678,-5.4290,-5.9730,31
2011-01-07,FR0000130809,GLE.PA,R,2.0,bas,2011-08-02,145,-2.0801,-30.9488,-31.4928,31
2011-01-07,FR0000131104,BNP.PA,R,2.0,bas,2011-08-02,145,-2.0702,-16.6541,-17.1981,31
2011-02-04,FR0000131104,BNP.PA,R,2.0,bas,2011-08-02,125,-2.2637,-16.6541,-17.1981,31
2010-12-08,FR0000131906,RNO.PA,R,2.0,bas,2011-08-02,165,-2.0181,-9.0039,-9.5479,31
2011-07-26,LU0323134006,MT.AS,R,2.0,bas,2011-08-02,5,-2.1455,-19.6280,-19.8740,31
2010-12-08,FR0000045072,ACA.PA,R,2.0,bas,2011-08-03,166,-2.0338,-25.8533,-26.3973,31
2011-01-07,FR0000045072,ACA.PA,R,2.0,bas,2011-08-03,146,-2.3522,-25.8533,-26.3973,31
2011-04-01,FR0000120321,OR.PA,R,2.0,bas,2011-08-03,86,-2.1282,6.7897,6.2457,31
2011-07-26,FR0000120321,OR.PA,R,2.0,bas,2011-08-03,6,-2.1504,6.7897,6.2457,31
2011-01-07,FR0000120404,AC.PA,R,2.0,bas,2011-08-03,146,-2.1800,-8.5976,-9.1416,31
2011-01-07,FR0000121261,ML.PA,R,2.0,bas,2011-08-03,146,-2.2462,7.3368,6.7928,31
2011-05-31,FR0000121261,ML.PA,R,2.0,bas,2011-08-03,46,-2.0068,7.3368,6.7928,31
2011-01-07,FR0000125338,CAP.PA,R,2.0,bas,2011-08-03,146,-2.1845,-3.0100,-3.5540,31
2011-03-04,FR0000125338,CAP.PA,R,2.0,bas,2011-08-03,106,-2.4160,-3.0100,-3.5540,31
2011-06-28,FR0000131906,RNO.PA,R,2.0,bas,2011-08-03,26,-2.1808,-6.6415,-7.1855,31
2010-10-13,NL0000226223,STMPA.PA,R,2.0,bas,2011-08-03,206,-2.3266,14.3334,14.0874,31
