DATE,TICKER,PHASE,SOUS_ECHANTILLON,TOP10,SOUS_BAS,AU_DESSUS_HAUT,TAUX_20_POSITIF,PERSISTANT,EXCES_20,BANDE_SUIVANTE
2021-01-14,SAF.PA,9,non,oui,non,non,non,non,-9.7032,oui
2021-01-14,SAN.PA,9,non,non,non,non,oui,non,-7.1929,non
2021-01-14,SGO.PA,9,non,non,non,oui,oui,non,-5.8867,non
2021-01-14,STMPA.PA,9,non,oui,non,non,oui,non,1.2076,oui
2021-01-14,SU.PA,9,non,non,non,non,oui,non,-2.8886,oui
2021-01-14,TEP.PA,9,non,non,non,non,oui,non,-0.9646,oui
2021-01-14,TTE.PA,9,non,non,non,non,oui,non,-11.65,oui
2021-01-14,VIE.PA,9,non,non,non,oui,oui,non,-4.9438,non
2021-01-14,VIV.PA,9,non,non,non,non,oui,non,-4.4331,oui
2021-01-14,WLN.PA,9,non,non,non,non,non,non,-1.061,oui
2021-01-15,ACA.PA,10,non,oui,non,non,oui,non,1.9372,oui
2021-01-15,AI.PA,10,non,non,non,non,oui,non,-3.0541,oui
2021-01-15,AIR.PA,10,non,oui,non,non,oui,non,-5.3097,oui
2021-01-15,ALO.PA,10,non,non,non,non,oui,non,-11.4786,oui
2021-01-15,ATO.PA,10,non,non,non,non,non,non,-5.5747,oui
2021-01-15,BN.PA,10,non,non,non,non,non,non,-4.3829,non
2021-01-15,BNP.PA,10,non,oui,non,non,oui,non,-0.3401,oui
2021-01-15,CA.PA,10,non,non,non,oui,oui,non,-17.9767,non
2021-01-15,CAP.PA,10,non,non,non,non,oui,non,4.0387,oui
2021-01-15,CS.PA,10,non,non,non,non,oui,non,-8.9592,oui
2021-01-15,DG.PA,10,non,non,non,non,oui,non,-3.8328,oui
2021-01-15,DSY.PA,10,non,non,non,non,oui,non,11.9547,oui
2021-01-15,EL.PA,10,non,non,non,non,non,non,5.4164,oui
2021-01-15,EN.PA,10,non,non,non,non,oui,non,-7.7523,oui
2021-01-15,ENGI.PA,10,non,non,non,oui,oui,non,-9.0555,non
2021-01-15,GLE.PA,10,non,oui,non,non,oui,non,-2.4155,oui
2021-01-15,HO.PA,10,non,non,non,non,oui,non,-3.0323,oui
2021-01-15,KER.PA,10,non,non,oui,non,oui,oui,-6.9835,non
2021-01-15,LR.PA,10,non,non,non,oui,oui,non,-10.5174,non
2021-01-15,MC.PA,10,non,oui,oui,non,oui,non,2.2142,non
2021-01-15,ML.PA,10,non,non,non,non,oui,non,2.2694,oui
2021-01-15,MT.AS,10,non,oui,non,non,oui,non,-10.1281,oui
2021-01-15,OR.PA,10,non,non,oui,non,non,oui,1.7265,non
2021-01-15,ORA.PA,10,non,non,non,non,oui,non,-4.9833,oui
2021-01-15,PUB.PA,10,non,oui,non,non,oui,non,1.2243,non
2021-01-15,RI.PA,10,non,non,non,non,non,non,-2.5315,oui
2021-01-15,RMS.PA,10,non,non,non,non,oui,non,-0.0161,oui
2021-01-15,RNO.PA,10,non,oui,non,non,non,non,10.5258,oui
2021-01-15,SAF.PA,10,non,oui,non,non,non,non,-10.0404,oui
2021-01-15,SAN.PA,10,non,non,non,non,oui,non,-9.0758,non
2021-01-15,SGO.PA,10,non,non,non,oui,oui,non,-7.0991,non
2021-01-15,STMPA.PA,10,non,oui,non,non,oui,non,2.2547,oui
2021-01-15,SU.PA,10,non,non,non,non,oui,non,-1.2029,oui
2021-01-15,TEP.PA,10,non,non,non,non,oui,non,-0.6283,non
2021-01-15,TTE.PA,10,non,non,non,non,oui,non,-10.6574,oui
2021-01-15,VIE.PA,10,non,non,non,oui,oui,non,-7.7093,non
2021-01-15,VIV.PA,10,non,non,non,non,non,non,-4.9807,oui
2021-01-15,WLN.PA,10,non,non,non,non,non,non,2.2472,oui
2021-01-18,ACA.PA,11,non,oui,non,non,oui,non,4.8955,oui
2021-01-18,AI.PA,11,non,non,non,non,oui,non,-2.0167,oui
2021-01-18,AIR.PA,11,non,oui,non,non,oui,non,-0.3129,oui
2021-01-18,ALO.PA,11,non,non,non,non,oui,non,-13.5358,non
2021-01-18,ATO.PA,11,non,non,non,non,non,non,-3.3316,oui
2021-01-18,BN.PA,11,non,non,non,oui,non,non,-2.0822,non
2021-01-18,BNP.PA,11,non,oui,non,non,oui,non,3.094,oui
2021-01-18,CA.PA,11,non,non,non,oui,oui,non,-7.7867,oui
2021-01-18,CAP.PA,11,non,non,non,non,oui,non,6.9395,oui
2021-01-18,CS.PA,11,non,non,non,non,oui,non,-3.8636,oui
2021-01-18,DG.PA,11,non,non,non,non,oui,non,-1.3552,oui
2021-01-18,DSY.PA,11,non,non,non,non,non,non,14.1433,oui
2021-01-18,EL.PA,11,non,non,non,non,non,non,6.2838,non
2021-01-18,EN.PA,11,non,non,non,non,oui,non,-5.8678,oui
2021-01-18,ENGI.PA,11,non,non,non,oui,oui,non,-5.8504,non
2021-01-18,GLE.PA,11,non,oui,non,non,oui,non,5.7031,oui
2021-01-18,HO.PA,11,non,non,non,non,oui,non,0.1215,oui
2021-01-18,KER.PA,11,non,non,oui,non,oui,oui,-2.4997,non
2021-01-18,LR.PA,11,non,non,non,oui,oui,non,-9.1227,non
2021-01-18,MC.PA,11,non,oui,oui,non,oui,oui,4.2226,non
2021-01-18,ML.PA,11,non,non,non,non,oui,non,4.9987,oui
2021-01-18,MT.AS,11,non,oui,non,non,oui,non,-6.2676,oui
2021-01-18,OR.PA,11,non,non,oui,non,non,oui,3.0638,non
2021-01-18,ORA.PA,11,non,non,non,non,oui,non,-0.7574,oui
2021-01-18,PUB.PA,11,non,oui,non,oui,oui,non,2.491,oui
2021-01-18,RI.PA,11,non,non,non,non,non,non,0.7332,oui
2021-01-18,RMS.PA,11,non,non,non,non,oui,non,1.7895,non
2021-01-18,RNO.PA,11,non,oui,non,non,non,non,10.8861,oui
2021-01-18,SAF.PA,11,non,oui,non,non,non,non,-5.4951,oui
2021-01-18,SAN.PA,11,non,non,non,oui,oui,non,-6.8179,non
2021-01-18,SGO.PA,11,non,non,non,oui,oui,non,-2.6574,non
2021-01-18,STMPA.PA,11,non,oui,non,non,oui,non,4.4667,oui
2021-01-18,SU.PA,11,non,non,non,non,oui,non,1.8555,oui
2021-01-18,TEP.PA,11,non,non,non,oui,oui,non,-0.6566,non
2021-01-18,TTE.PA,11,non,non,non,non,oui,non,-4.2223,oui
2021-01-18,VIE.PA,11,non,non,non,oui,oui,non,-3.2086,non
2021-01-18,VIV.PA,11,non,non,non,non,non,non,16.2188,oui
2021-01-18,WLN.PA,11,non,non,non,non,non,non,2.4977,oui
2021-01-19,ACA.PA,12,non,oui,non,non,oui,non,7.6446,oui
2021-01-19,AI.PA,12,non,non,non,non,non,non,-2.7459,oui
2021-01-19,AIR.PA,12,non,oui,non,non,oui,non,-0.6121,oui
2021-01-19,ALO.PA,12,non,non,non,oui,oui,non,-16.4952,non
2021-01-19,ATO.PA,12,non,non,non,non,non,non,-2.78,oui
2021-01-19,BN.PA,12,non,non,non,oui,oui,non,-5.9136,non
2021-01-19,BNP.PA,12,non,oui,non,non,oui,non,4.5843,oui
2021-01-19,CA.PA,12,non,non,non,non,oui,non,-5.6837,oui
2021-01-19,CAP.PA,12,non,non,non,non,oui,non,6.0196,oui
2021-01-19,CS.PA,12,non,non,non,non,oui,non,-3.9407,oui
2021-01-19,DG.PA,12,non,non,non,non,oui,non,-1.8417,oui
2021-01-19,DSY.PA,12,non,non,non,non,non,non,14.4267,oui
2021-01-19,EL.PA,12,non,non,oui,non,non,non,10.3783,oui
2021-01-19,EN.PA,12,non,non,non,non,oui,non,-6.3712,oui
2021-01-19,ENGI.PA,12,non,non,non,oui,oui,non,-8.0632,non
2021-01-19,GLE.PA,12,non,oui,non,non,oui,non,8.0839,oui
2021-01-19,HO.PA,12,non,non,non,non,oui,non,-1.5779,oui
2021-01-19,KER.PA,12,non,non,oui,non,oui,oui,-0.1746,non
2021-01-19,LR.PA,12,non,non,non,oui,oui,non,-8.9241,non
2021-01-19,MC.PA,12,non,oui,oui,non,oui,oui,6.5773,oui
2021-01-19,ML.PA,12,non,non,non,non,oui,non,6.2221,oui
2021-01-19,MT.AS,12,non,oui,non,non,oui,non,-0.4343,oui
2021-01-19,OR.PA,12,non,non,oui,non,non,oui,2.2033,non
2021-01-19,ORA.PA,12,non,non,non,non,oui,non,-0.9906,oui
2021-01-19,PUB.PA,12,non,oui,non,non,oui,non,6.9961,oui
2021-01-19,RI.PA,12,non,non,non,non,non,non,1.0962,oui
2021-01-19,RMS.PA,12,non,non,oui,non,oui,non,5.2999,non
2021-01-19,RNO.PA,12,non,oui,non,non,non,non,13.4285,oui
2021-01-19,SAF.PA,12,non,oui,non,non,non,non,-6.7941,oui
2021-01-19,SAN.PA,12,non,non,non,oui,oui,non,-9.5861,non
2021-01-19,SGO.PA,12,non,non,non,oui,oui,non,-3.6547,non
2021-01-19,STMPA.PA,12,non,oui,non,non,oui,non,3.9451,oui
2021-01-19,SU.PA,12,non,non,non,non,oui,non,2.2754,oui
2021-01-19,TEP.PA,12,non,non,non,oui,oui,non,-1.5647,non
2021-01-19,TTE.PA,12,non,non,non,non,oui,non,-5.3827,oui
2021-01-19,VIE.PA,12,non,non,non,oui,oui,non,-6.1582,non
2021-01-19,VIV.PA,12,non,non,non,non,non,non,14.011,oui
2021-01-19,WLN.PA,12,non,non,non,non,non,non,3.9866,oui
2021-01-20,ACA.PA,13,non,oui,non,non,non,non,7.377,oui
2021-01-20,AI.PA,13,non,non,non,non,non,non,-0.2796,oui
2021-01-20,AIR.PA,13,non,oui,non,non,oui,non,-0.6138,oui
2021-01-20,ALO.PA,13,non,non,non,oui,oui,non,-16.7291,non
2021-01-20,ATO.PA,13,non,non,non,non,non,non,-2.3466,oui
2021-01-20,BN.PA,13,non,non,non,oui,oui,non,-1.1408,non
2021-01-20,BNP.PA,13,non,oui,non,non,oui,non,5.0453,oui
2021-01-20,CA.PA,13,non,non,non,non,oui,non,-3.5336,oui
2021-01-20,CAP.PA,13,non,non,non,non,oui,non,6.6091,oui
2021-01-20,CS.PA,13,non,non,non,non,oui,non,-2.287,oui
2021-01-20,DG.PA,13,non,non,non,non,oui,non,-0.2401,oui
2021-01-20,DSY.PA,13,non,non,non,non,non,non,12.9048,oui
2021-01-20,EL.PA,13,non,non,non,non,non,non,7.7738,non
2021-01-20,EN.PA,13,non,non,non,non,oui,non,-3.9936,oui
2021-01-20,ENGI.PA,13,non,non,non,oui,oui,non,-5.6475,oui
2021-01-20,GLE.PA,13,non,oui,non,non,oui,non,9.3402,oui
2021-01-20,HO.PA,13,non,non,non,non,oui,non,-3.3217,oui
2021-01-20,KER.PA,13,non,non,oui,non,non,oui,-7.9384,non
2021-01-20,LR.PA,13,non,non,non,oui,oui,non,-8.2648,non
2021-01-20,MC.PA,13,non,oui,non,non,oui,non,3.151,oui
2021-01-20,ML.PA,13,non,non,non,non,oui,non,2.5035,oui
2021-01-20,MT.AS,13,non,oui,non,non,oui,non,-0.4488,oui
2021-01-20,OR.PA,13,non,non,oui,non,non,oui,5.7438,non
2021-01-20,ORA.PA,13,non,non,non,non,oui,non,1.7896,non
2021-01-20,PUB.PA,13,non,oui,non,non,oui,non,6.8919,oui
2021-01-20,RI.PA,13,non,non,non,non,non,non,3.7096,oui
2021-01-20,RMS.PA,13,non,non,oui,non,oui,oui,4.9381,non
2021-01-20,RNO.PA,13,non,oui,non,non,non,non,11.2019,oui
2021-01-20,SAF.PA,13,non,oui,non,non,non,non,-5.6204,oui
2021-01-20,SAN.PA,13,non,non,non,oui,oui,non,-6.5613,oui
2021-01-20,SGO.PA,13,non,non,non,oui,oui,non,-4.4458,non
2021-01-20,STMPA.PA,13,non,oui,non,non,oui,non,0.5798,oui
2021-01-20,SU.PA,13,non,non,non,non,oui,non,0.8988,oui
2021-01-20,TEP.PA,13,non,non,non,oui,oui,non,-2.816,non
2021-01-20,TTE.PA,13,non,non,non,non,oui,non,-3.2437,oui
2021-01-20,VIE.PA,13,non,non,non,oui,oui,non,-5.6907,non
2021-01-20,VIV.PA,13,non,non,non,non,non,non,12.3571,oui
2021-01-20,WLN.PA,13,non,non,non,non,non,non,2.691,oui
2021-01-21,ACA.PA,14,non,oui,non,non,non,non,7.4264,oui
2021-01-21,AI.PA,14,non,non,non,non,non,non,-0.8548,oui
2021-01-21,AIR.PA,14,non,oui,non,non,non,non,-0.1056,oui
2021-01-21,ALO.PA,14,non,non,non,oui,oui,non,-17.0772,oui
2021-01-21,ATO.PA,14,non,non,non,non,non,non,-8.4248,non
2021-01-21,BN.PA,14,non,non,non,oui,oui,non,-1.3577,non
2021-01-21,BNP.PA,14,non,oui,non,non,oui,non,3.9028,oui
2021-01-21,CA.PA,14,non,non,non,non,oui,non,-5.2173,oui
2021-01-21,CAP.PA,14,non,non,non,non,non,non,8.6758,oui
2021-01-21,CS.PA,14,non,non,non,non,oui,non,-2.6651,oui
2021-01-21,DG.PA,14,non,non,non,non,oui,non,2.028,oui
2021-01-21,DSY.PA,14,non,non,non,non,non,non,11.7985,oui
2021-01-21,EL.PA,14,non,non,oui,non,non,non,9.8471,non
2021-01-21,EN.PA,14,non,non,non,non,oui,non,-4.2074,oui
2021-01-21,ENGI.PA,14,non,non,non,non,oui,non,-6.1708,oui
2021-01-21,GLE.PA,14,non,oui,non,non,oui,non,10.671,oui
2021-01-21,HO.PA,14,non,non,non,non,oui,non,-2.7878,oui
2021-01-21,KER.PA,14,non,non,oui,non,non,oui,-5.4279,non
2021-01-21,LR.PA,14,non,non,non,oui,oui,non,-8.9919,non
2021-01-21,MC.PA,14,non,oui,non,non,non,non,2.9355,oui
2021-01-21,ML.PA,14,non,non,non,non,oui,non,2.0107,oui
2021-01-21,MT.AS,14,non,oui,non,non,oui,non,-2.2234,oui
2021-01-21,OR.PA,14,non,non,oui,non,non,oui,5.2702,non
2021-01-21,ORA.PA,14,non,non,oui,non,non,non,0.0981,non
2021-01-21,PUB.PA,14,non,oui,non,non,oui,non,6.7438,oui
2021-01-21,RI.PA,14,non,non,non,non,non,non,4.9588,non
2021-01-21,RMS.PA,14,non,non,oui,non,oui,oui,4.4728,non
2021-01-21,RNO.PA,14,non,oui,non,non,non,non,10.6424,oui
2021-01-21,SAF.PA,14,non,oui,non,non,non,non,-6.0171,oui
2021-01-21,SAN.PA,14,non,non,non,non,oui,non,-6.1711,oui
2021-01-21,SGO.PA,14,non,non,non,oui,oui,non,-5.0586,oui
2021-01-21,STMPA.PA,14,non,oui,non,non,oui,non,-0.5888,oui
2021-01-21,SU.PA,14,non,non,non,non,oui,non,-1.826,oui
2021-01-21,TEP.PA,14,non,non,non,oui,oui,non,-4.4617,non
2021-01-21,TTE.PA,14,non,non,non,non,oui,non,-1.9913,oui
2021-01-21,VIE.PA,14,non,non,non,oui,oui,non,-4.4584,non
2021-01-21,VIV.PA,14,non,non,non,non,oui,non,9.4971,oui
2021-01-21,WLN.PA,14,non,non,non,non,non,non,2.3133,oui
2021-01-22,ACA.PA,15,non,oui,non,non,non,non,9.8904,oui
2021-01-22,AI.PA,15,non,non,non,non,non,non,-4.1742,oui
2021-01-22,AIR.PA,15,non,oui,non,non,non,non,-0.9403,non
2021-01-22,ALO.PA,15,non,non,non,non,oui,non,-18.1517,oui
2021-01-22,ATO.PA,15,non,non,oui,non,non,non,-5.0066,non
2021-01-22,BN.PA,15,non,non,non,oui,oui,non,-0.1077,non
2021-01-22,BNP.PA,15,non,oui,non,non,oui,non,7.9121,oui
2021-01-22,CA.PA,15,non,non,non,non,oui,non,-1.9734,oui
2021-01-22,CAP.PA,15,non,non,non,non,non,non,9.2428,oui
2021-01-22,CS.PA,15,non,non,non,non,non,non,-0.8979,oui
2021-01-22,DG.PA,15,non,non,non,non,oui,non,1.4174,non
2021-01-22,DSY.PA,15,non,non,non,non,non,non,9.9622,non
2021-01-22,EL.PA,15,non,non,oui,non,non,oui,7.1378,non
2021-01-22,EN.PA,15,non,non,non,non,oui,non,-6.3033,non
2021-01-22,ENGI.PA,15,non,non,non,non,oui,non,-5.9274,oui
2021-01-22,GLE.PA,15,non,oui,non,non,non,non,16.9618,non
2021-01-22,HO.PA,15,non,non,non,non,oui,non,-2.6076,oui
2021-01-22,KER.PA,15,non,non,oui,non,non,oui,-7.1911,non
2021-01-22,LR.PA,15,non,non,non,oui,oui,non,-10.763,non
2021-01-22,MC.PA,15,non,oui,non,non,non,non,1.6738,non
2021-01-22,ML.PA,15,non,non,non,non,oui,non,2.5693,oui
2021-01-22,MT.AS,15,non,oui,non,non,oui,non,1.8116,non
2021-01-22,OR.PA,15,non,non,oui,non,non,oui,2.4325,non
2021-01-22,ORA.PA,15,non,non,oui,non,non,oui,-2.4143,non
2021-01-22,PUB.PA,15,non,oui,non,non,oui,non,6.241,oui
2021-01-22,RI.PA,15,non,non,oui,non,non,non,2.445,non
2021-01-22,RMS.PA,15,non,non,oui,non,oui,oui,5.8003,non
2021-01-22,RNO.PA,15,non,oui,non,non,non,non,6.2527,non
2021-01-22,SAF.PA,15,non,oui,non,non,non,non,-2.8931,non
2021-01-22,SAN.PA,15,non,non,non,non,oui,non,-9.7128,oui
2021-01-22,SGO.PA,15,non,non,non,non,oui,non,-2.7241,oui
2021-01-22,STMPA.PA,15,non,oui,non,non,oui,non,1.9464,oui
2021-01-22,SU.PA,15,non,non,non,non,oui,non,-1.6572,oui
2021-01-22,TEP.PA,15,non,non,non,oui,oui,non,-5.5267,non
2021-01-22,TTE.PA,15,non,non,non,non,oui,non,-2.2345,oui
2021-01-22,VIE.PA,15,non,non,non,oui,oui,non,-4.1157,non
2021-01-22,VIV.PA,15,non,non,non,non,oui,non,6.2169,oui
2021-01-22,WLN.PA,15,non,non,non,non,non,non,1.368,non
2021-01-25,ACA.PA,16,non,oui,non,non,non,non,14.7813,oui
2021-01-25,AI.PA,16,non,non,non,non,non,non,-6.026,oui
2021-01-25,AIR.PA,16,non,oui,oui,non,non,non,7.0809,non
2021-01-25,ALO.PA,16,non,non,non,non,oui,non,-18.0426,oui
2021-01-25,ATO.PA,16,non,non,oui,non,non,oui,-2.4977,non
2021-01-25,BN.PA,16,non,non,non,oui,oui,non,-0.8251,non
2021-01-25,BNP.PA,16,non,oui,non,non,non,non,13.7755,oui
2021-01-25,CA.PA,16,non,non,non,non,oui,non,-5.2918,oui
2021-01-25,CAP.PA,16,non,non,non,non,non,non,7.3212,oui
2021-01-25,CS.PA,16,non,non,non,non,non,non,0.3824,oui
2021-01-25,DG.PA,16,non,non,oui,non,non,non,2.866,non
2021-01-25,DSY.PA,16,non,non,non,oui,non,non,1.897,non
2021-01-25,EL.PA,16,non,non,oui,non,non,oui,7.8067,non
2021-01-25,EN.PA,16,non,non,oui,non,oui,non,-4.4232,non
2021-01-25,ENGI.PA,16,non,non,non,non,oui,non,-7.3058,oui
2021-01-25,GLE.PA,16,non,oui,oui,non,non,non,23.2367,non
2021-01-25,HO.PA,16,non,non,non,non,oui,non,0.8963,oui
2021-01-25,KER.PA,16,non,non,oui,non,non,oui,-7.8052,non
2021-01-25,LR.PA,16,non,non,non,oui,oui,non,-12.8878,non
2021-01-25,MC.PA,16,non,oui,oui,non,non,non,2.3713,non
2021-01-25,ML.PA,16,non,non,non,non,oui,non,3.5873,oui
2021-01-25,MT.AS,16,non,oui,oui,non,non,non,3.7066,non
2021-01-25,OR.PA,16,non,non,oui,non,non,oui,-1.8177,non
2021-01-25,ORA.PA,16,non,non,oui,non,non,oui,-3.8089,oui
2021-01-25,PUB.PA,16,non,oui,non,non,oui,non,10.37,oui
2021-01-25,RI.PA,16,non,non,oui,non,non,oui,0.1253,oui
2021-01-25,RMS.PA,16,non,non,oui,non,non,oui,3.563,non
2021-01-25,RNO.PA,16,non,oui,oui,non,non,non,6.1277,oui
2021-01-25,SAF.PA,16,non,oui,oui,non,non,non,2.3512,non
2021-01-25,SAN.PA,16,non,non,non,non,oui,non,-12.178,oui
2021-01-25,SGO.PA,16,non,non,non,non,oui,non,-3.347,oui
2021-01-25,STMPA.PA,16,non,oui,non,non,oui,non,-2.3103,oui
2021-01-25,SU.PA,16,non,non,non,non,oui,non,-4.9155,oui
2021-01-25,TEP.PA,16,non,non,non,non,oui,non,-8.6239,oui
2021-01-25,TTE.PA,16,non,non,non,non,oui,non,0.1996,oui
2021-01-25,VIE.PA,16,non,non,non,oui,oui,non,-3.8299,non
2021-01-25,VIV.PA,16,non,non,non,non,non,non,6.9497,oui
2021-01-25,WLN.PA,16,non,non,oui,non,non,non,-0.1857,oui
2021-01-26,ACA.PA,17,non,oui,non,non,non,non,12.4983,oui
2021-01-26,AI.PA,17,non,non,non,non,non,non,-8.3385,non
2021-01-26,AIR.PA,17,non,oui,oui,non,non,oui,11.0861,non
2021-01-26,ALO.PA,17,non,non,non,non,non,non,-13.8012,oui
2021-01-26,ATO.PA,17,non,non,oui,non,non,oui,-4.2089,non
2021-01-26,BN.PA,17,non,non,non,oui,oui,non,-0.8851,non
2021-01-26,BNP.PA,17,non,oui,non,non,non,non,12.8363,non
2021-01-26,CA.PA,17,non,non,non,non,oui,non,-4.5207,oui
2021-01-26,CAP.PA,17,non,non,non,non,non,non,6.2452,oui
2021-01-26,CS.PA,17,non,non,non,non,non,non,1.5879,oui
2021-01-26,DG.PA,17,non,non,oui,non,non,oui,7.4323,non
2021-01-26,DSY.PA,17,non,non,non,oui,non,non,-0.6576,non
2021-01-26,EL.PA,17,non,non,oui,non,non,oui,8.119,non
2021-01-26,EN.PA,17,non,non,oui,non,non,oui,-2.0335,non
2021-01-26,ENGI.PA,17,non,non,non,non,oui,non,-7.3933,oui
2021-01-26,GLE.PA,17,non,oui,oui,non,non,oui,20.9303,non
2021-01-26,HO.PA,17,non,non,non,non,non,non,3.3853,oui
2021-01-26,KER.PA,17,non,non,oui,non,non,oui,-9.108,non
2021-01-26,LR.PA,17,non,non,non,oui,oui,non,-14.0253,oui
2021-01-26,MC.PA,17,non,oui,non,non,non,non,1.2512,non
2021-01-26,ML.PA,17,non,non,non,non,oui,non,1.9077,oui
2021-01-26,MT.AS,17,non,oui,oui,non,non,oui,0.5524,non
2021-01-26,OR.PA,17,non,non,oui,non,non,oui,-1.6495,non
2021-01-26,ORA.PA,17,non,non,non,non,non,non,-4.0228,oui
2021-01-26,PUB.PA,17,non,oui,non,non,oui,non,11.8162,non
2021-01-26,RI.PA,17,non,non,non,non,non,non,-0.6413,non
2021-01-26,RMS.PA,17,non,non,oui,non,non,oui,3.4839,non
2021-01-26,RNO.PA,17,non,oui,non,non,non,non,2.9614,oui
2021-01-26,SAF.PA,17,non,oui,oui,non,non,oui,4.9312,non
2021-01-26,SAN.PA,17,non,non,non,non,oui,non,-10.4189,oui
2021-01-26,SGO.PA,17,non,non,non,non,oui,non,-2.7363,oui
2021-01-26,STMPA.PA,17,non,oui,non,non,oui,non,-4.3183,non
2021-01-26,SU.PA,17,non,non,non,non,oui,non,-6.4426,oui
2021-01-26,TEP.PA,17,non,non,non,non,oui,non,-7.5735,oui
2021-01-26,TTE.PA,17,non,non,non,non,oui,non,1.546,oui
2021-01-26,VIE.PA,17,non,non,non,oui,oui,non,-0.7801,oui
2021-01-26,VIV.PA,17,non,non,non,non,oui,non,7.7269,oui
2021-01-26,WLN.PA,17,non,non,non,non,non,non,-1.0418,non
2021-01-27,ACA.PA,18,non,oui,non,non,non,non,16.5569,oui
2021-01-27,AI.PA,18,non,non,non,oui,non,non,-12.3919,non
2021-01-27,AIR.PA,18,non,oui,oui,non,non,oui,14.6466,non
2021-01-27,ALO.PA,18,non,non,non,non,non,non,-12.2279,oui
2021-01-27,ATO.PA,18,non,non,oui,non,non,oui,-7.8628,non
2021-01-27,BN.PA,18,non,non,non,oui,oui,non,-2.1172,non
2021-01-27,BNP.PA,18,non,oui,oui,non,non,non,16.6829,oui
2021-01-27,CA.PA,18,non,non,non,non,oui,non,-6.1467,oui
2021-01-27,CAP.PA,18,non,non,non,non,non,non,6.774,oui
2021-01-27,CS.PA,18,non,non,non,non,non,non,1.6168,oui
2021-01-27,DG.PA,18,non,non,oui,non,non,oui,7.2763,non
2021-01-27,DSY.PA,18,non,non,non,oui,non,non,-3.7179,oui
2021-01-27,EL.PA,18,non,non,oui,non,non,oui,8.5989,non
2021-01-27,EN.PA,18,non,non,oui,non,non,oui,-0.8634,oui
2021-01-27,ENGI.PA,18,non,non,non,non,oui,non,-7.7849,oui
2021-01-27,GLE.PA,18,non,oui,oui,non,non,oui,23.826,non
2021-01-27,HO.PA,18,non,non,non,non,non,non,1.0411,oui
2021-01-27,KER.PA,18,non,non,oui,non,non,oui,-9.9422,non
2021-01-27,LR.PA,18,non,non,non,non,oui,non,-14.2638,oui
2021-01-27,MC.PA,18,non,oui,oui,non,non,non,-1.904,oui
2021-01-27,ML.PA,18,non,non,non,non,oui,non,2.1454,oui
2021-01-27,MT.AS,18,non,oui,oui,non,non,oui,5.808,non
2021-01-27,OR.PA,18,non,non,oui,non,non,oui,-3.8914,non
2021-01-27,ORA.PA,18,non,non,non,non,non,non,-7.99,oui
2021-01-27,PUB.PA,18,non,oui,oui,non,oui,non,10.8852,oui
2021-01-27,RI.PA,18,non,non,oui,non,non,non,-2.181,oui
2021-01-27,RMS.PA,18,non,non,oui,non,non,oui,2.6697,non
2021-01-27,RNO.PA,18,non,oui,non,non,non,non,0.9044,oui
2021-01-27,SAF.PA,18,non,oui,oui,non,non,oui,7.0876,non
2021-01-27,SAN.PA,18,non,non,non,non,oui,non,-10.2031,oui
2021-01-27,SGO.PA,18,non,non,non,non,oui,non,-0.7723,oui
2021-01-27,STMPA.PA,18,non,oui,oui,non,oui,non,-3.9962,oui
2021-01-27,SU.PA,18,non,non,non,non,oui,non,-6.711,oui
2021-01-27,TEP.PA,18,non,non,non,non,oui,non,-7.9855,non
2021-01-27,TTE.PA,18,non,non,non,non,oui,non,1.6755,oui
2021-01-27,VIE.PA,18,non,non,non,non,oui,non,-0.3988,non
2021-01-27,VIV.PA,18,non,non,non,non,oui,non,5.3971,non
2021-01-27,WLN.PA,18,non,non,oui,non,non,non,-2.1315,oui
2021-01-28,ACA.PA,19,non,oui,non,non,non,non,17.6554,non
2021-01-28,AI.PA,19,non,non,non,non,non,non,-12.6847,oui
2021-01-28,AIR.PA,19,non,oui,oui,non,non,oui,10.5366,non
2021-01-28,ALO.PA,19,non,non,non,non,non,non,-13.2654,oui
2021-01-28,ATO.PA,19,non,non,oui,non,non,oui,-3.8697,non
2021-01-28,BN.PA,19,non,non,non,oui,oui,non,0.1783,non
2021-01-28,BNP.PA,19,non,oui,non,non,non,non,16.4503,non
2021-01-28,CA.PA,19,non,non,non,non,non,non,-3.0306,non
2021-01-28,CAP.PA,19,non,non,non,non,non,non,6.4455,oui
2021-01-28,CS.PA,19,non,non,non,non,non,non,6.8774,non
2021-01-28,DG.PA,19,non,non,non,non,non,non,6.0972,non
2021-01-28,DSY.PA,19,non,non,non,non,oui,non,-1.4259,oui
2021-01-28,EL.PA,19,non,non,oui,non,non,oui,8.7725,non
2021-01-28,EN.PA,19,non,non,non,non,non,non,-2.7637,non
2021-01-28,ENGI.PA,19,non,non,non,non,oui,non,-8.3858,oui
2021-01-28,GLE.PA,19,non,oui,oui,non,non,oui,27.0104,non
2021-01-28,HO.PA,19,non,non,non,non,non,non,1.4635,oui
2021-01-28,KER.PA,19,non,non,oui,non,non,oui,-10.7914,non
2021-01-28,LR.PA,19,non,non,non,non,oui,non,-12.0509,oui
2021-01-28,MC.PA,19,non,oui,non,non,non,non,-2.9386,non
2021-01-28,ML.PA,19,non,non,non,non,oui,non,0.984,non
2021-01-28,MT.AS,19,non,oui,oui,non,non,oui,3.6338,non
2021-01-28,OR.PA,19,non,non,oui,non,non,oui,-2.4522,non
