DATE,TICKER,EXECUTION,CLOSE_AJUSTE,CLOSE_REEL,VAL_120,S_120,ECART_S,TAUX_120,TAUX_20,SOUS_BAS,AU_DESSUS,SEUIL_4_FRANCHI,ACHETABLE_SANS_VETO,ACHETABLE_AVEC_VETO,SIGNAL
2024-11-29,SGO.PA,2024-12-02,81.9495,81.9495,82.4796,2.119,-0.2502,0.1465,0.0937,non,non,non,non,non,dans la bande
2024-11-29,MC.PA,2024-12-02,564.0547,564.0547,557.2452,23.8532,0.2855,-0.1611,-0.1587,non,non,non,non,non,dans la bande
2024-11-29,CAP.PA,2024-12-02,143.8514,143.8514,157.242,8.6579,-1.5466,-0.1361,-0.4126,oui,non,oui,oui,non,candidate à l'achat
2024-12-06,ENGI.PA,2024-12-09,13.3687,13.3687,13.9389,0.4907,-1.162,0.0814,-0.1194,oui,non,non,oui,non,candidate à l'achat
2024-12-06,AC.PA,2024-12-09,43.4943,43.4943,40.8842,1.8936,1.3784,0.167,0.1664,non,oui,non,non,non,au-dessus du bord haut
2024-12-06,EN.PA,2024-12-09,26.2585,26.2585,26.3507,0.7823,-0.1178,-0.0955,-0.3237,non,non,non,non,non,dans la bande
2024-12-06,TTE.PA,2024-12-09,49.133,49.133,51.3619,1.3795,-1.6157,-0.0935,-0.3609,oui,non,oui,oui,non,candidate à l'achat
2024-12-06,SAF.PA,2024-12-09,208.1862,208.1862,213.0961,5.9598,-0.8238,0.0993,0.0018,non,non,non,non,non,dans la bande
2024-12-06,AIR.PA,2024-12-09,148.9958,148.9958,135.7189,4.9468,2.6839,0.0649,0.5737,non,oui,non,non,non,au-dessus du bord haut
2024-12-06,PUB.PA,2024-12-09,96.1142,96.1142,92.8437,2.5784,1.2684,0.0445,0.0733,non,oui,non,non,non,au-dessus du bord haut
2024-12-06,SGO.PA,2024-12-09,85.4424,85.4424,83.0925,2.1242,1.1062,0.148,-0.1457,non,oui,non,non,non,au-dessus du bord haut
2024-12-06,MC.PA,2024-12-09,605.7582,605.7582,558.3546,24.7491,1.9154,-0.1488,0.3768,non,oui,non,non,non,au-dessus du bord haut
2024-12-06,CAP.PA,2024-12-09,149.1073,149.1073,153.5293,8.6128,-0.5134,-0.1617,-0.291,non,non,non,non,non,dans la bande
2024-12-13,ENGI.PA,2024-12-16,13.3468,13.3468,13.8195,0.4701,-1.0056,0.0585,-0.0832,oui,non,non,oui,non,candidate à l'achat
2024-12-13,AC.PA,2024-12-16,44.4205,44.4205,41.8908,1.8182,1.3913,0.1977,0.5002,non,oui,non,non,non,au-dessus du bord haut
2024-12-13,EN.PA,2024-12-16,26.4587,26.4587,26.0901,0.6896,0.5345,-0.1074,-0.0373,non,non,non,non,non,dans la bande
2024-12-13,TTE.PA,2024-12-16,48.3448,48.3448,50.593,1.4041,-1.6011,-0.1089,-0.4118,oui,non,oui,oui,non,candidate à l'achat
2024-12-13,SAF.PA,2024-12-16,204.4703,204.4703,213.0346,6.1092,-1.4019,0.0954,-0.2613,oui,non,non,oui,non,candidate à l'achat
2024-12-13,AIR.PA,2024-12-16,153.8547,153.8547,138.9869,5.4882,2.7091,0.0943,0.9504,non,oui,non,non,non,au-dessus du bord haut
2024-12-13,PUB.PA,2024-12-16,98.3237,98.3237,93.9707,2.611,1.6672,0.0603,0.3317,non,oui,non,non,non,au-dessus du bord haut
2024-12-13,SGO.PA,2024-12-16,84.2654,84.2654,83.8335,2.1391,0.2019,0.149,0.0719,non,non,non,non,non,dans la bande
2024-12-13,MC.PA,2024-12-16,614.022,614.022,565.9813,26.6881,1.8001,-0.1204,0.7302,non,oui,non,non,non,au-dessus du bord haut
2024-12-13,CAP.PA,2024-12-16,147.7342,147.7342,151.0433,8.4384,-0.3922,-0.176,0.1478,non,non,oui,non,non,dans la bande
2024-12-20,ENGI.PA,2024-12-23,13.0706,13.0706,13.6737,0.4679,-1.2886,0.036,-0.0424,oui,non,non,oui,non,candidate à l'achat
2024-12-20,AC.PA,2024-12-23,44.0424,44.0424,42.8816,1.677,0.6922,0.2263,0.5454,non,non,non,non,non,dans la bande
2024-12-20,EN.PA,2024-12-23,25.6578,25.6578,25.8031,0.6173,-0.2355,-0.1192,0.07,non,non,non,non,non,dans la bande
2024-12-20,TTE.PA,2024-12-23,47.013,47.013,49.8023,1.5286,-1.8247,-0.1205,-0.3191,oui,non,oui,oui,non,candidate à l'achat
2024-12-20,SAF.PA,2024-12-23,205.3504,205.3504,213.5681,6.0397,-1.3606,0.0967,-0.3133,oui,non,non,oui,non,candidate à l'achat
2024-12-20,AIR.PA,2024-12-23,148.6309,148.6309,141.8741,5.7948,1.166,0.1186,0.6863,non,oui,non,non,non,au-dessus du bord haut
2024-12-20,PUB.PA,2024-12-23,94.6872,94.6872,94.9019,2.4805,-0.0865,0.0738,0.1875,non,non,non,non,non,dans la bande
2024-12-20,SGO.PA,2024-12-23,80.9244,80.9244,84.2735,2.1373,-1.567,0.1486,0.0811,oui,non,non,oui,oui,candidate à l'achat
2024-12-20,MC.PA,2024-12-23,603.5481,603.5481,571.7311,27.0218,1.1775,-0.0966,0.5115,non,oui,non,non,non,au-dessus du bord haut
2024-12-20,CAP.PA,2024-12-23,147.0239,147.0239,148.5436,8.3869,-0.1812,-0.1883,0.1586,non,non,oui,non,non,dans la bande
2024-12-27,ENGI.PA,2024-12-30,13.2723,13.2723,13.6016,0.4581,-0.7189,0.0245,-0.0571,non,non,non,non,non,dans la bande
2024-12-27,AC.PA,2024-12-30,44.1842,44.1842,43.4381,1.5384,0.485,0.2419,0.4009,non,non,non,non,non,dans la bande
2024-12-27,EN.PA,2024-12-30,25.9672,25.9672,25.6454,0.5933,0.5425,-0.1244,0.0424,non,non,non,non,non,dans la bande
2024-12-27,TTE.PA,2024-12-30,47.7921,47.7921,49.3526,1.5658,-0.9966,-0.1276,-0.2962,non,non,oui,non,non,dans la bande
2024-12-27,SAF.PA,2024-12-30,206.3282,206.3282,213.7909,5.9969,-1.2444,0.0973,-0.323,oui,non,non,oui,non,candidate à l'achat
2024-12-27,AIR.PA,2024-12-30,149.1302,149.1302,143.1852,5.7944,1.026,0.1285,0.2429,non,oui,non,non,non,au-dessus du bord haut
2024-12-27,PUB.PA,2024-12-30,94.9174,94.9174,95.312,2.3343,-0.1691,0.0801,0.072,non,non,non,non,non,dans la bande
2024-12-27,SGO.PA,2024-12-30,81.8166,81.8166,84.4011,2.1675,-1.1924,0.146,-0.0414,oui,non,non,oui,non,candidate à l'achat
2024-12-27,MC.PA,2024-12-30,610.7549,610.7549,574.5313,27.3587,1.324,-0.0854,0.3307,non,oui,non,non,non,au-dessus du bord haut
2024-12-27,CAP.PA,2024-12-30,148.7285,148.7285,147.1628,8.2624,0.1895,-0.1957,0.1127,non,non,non,non,non,dans la bande
2025-01-03,ENGI.PA,2025-01-06,13.693,13.693,13.5388,0.4197,0.3676,0.0114,0.0558,non,non,non,non,non,dans la bande
2025-01-03,AC.PA,2025-01-06,43.4659,43.4659,44.1839,1.2495,-0.5746,0.2631,0.1508,non,non,non,non,non,dans la bande
2025-01-03,EN.PA,2025-01-06,26.1493,26.1493,25.5428,0.5938,1.0213,-0.1248,-0.0337,non,oui,non,non,non,au-dessus du bord haut
2025-01-03,TTE.PA,2025-01-06,49.6597,49.6597,48.9581,1.5608,0.4495,-0.1327,-0.0965,non,non,oui,non,non,dans la bande
2025-01-03,SAF.PA,2025-01-06,206.915,206.915,214.2695,5.9181,-1.2427,0.0987,-0.0758,oui,non,non,oui,non,candidate à l'achat
2025-01-03,AIR.PA,2025-01-06,152.2799,152.2799,145.0991,5.8589,1.2256,0.142,0.0241,non,oui,non,non,non,au-dessus du bord haut
2025-01-03,PUB.PA,2025-01-06,92.4777,92.4777,95.7001,2.2152,-1.4547,0.0853,-0.0891,oui,non,non,oui,non,candidate à l'achat
2025-01-03,SGO.PA,2025-01-06,79.6336,79.6336,84.617,2.1644,-2.3025,0.1459,-0.2799,oui,non,non,oui,non,candidate à l'achat
2025-01-03,MC.PA,2025-01-06,587.4048,587.4048,579.046,26.6549,0.3136,-0.0665,-0.0076,non,non,non,non,non,dans la bande
2025-01-03,CAP.PA,2025-01-06,146.7871,146.7871,145.7609,8.2171,0.1249,-0.2,-0.0348,non,non,oui,non,non,dans la bande
2025-01-10,ENGI.PA,2025-01-13,13.7106,13.7106,13.4972,0.3644,0.5856,-0.0009,0.3008,non,non,non,non,non,dans la bande
2025-01-10,AC.PA,2025-01-13,44.6379,44.6379,44.9588,0.9751,-0.3291,0.2793,0.0238,non,non,non,non,non,dans la bande
2025-01-10,EN.PA,2025-01-13,25.8762,25.8762,25.4826,0.6066,0.6489,-0.1203,0.0011,non,non,non,non,non,dans la bande
2025-01-10,TTE.PA,2025-01-13,50.8093,50.8093,48.8327,1.5912,1.2422,-0.1298,0.3873,non,oui,oui,non,non,au-dessus du bord haut
2025-01-10,SAF.PA,2025-01-13,215.5201,215.5201,215.4103,5.7937,0.0189,0.1024,0.22,non,non,non,non,non,dans la bande
2025-01-10,AIR.PA,2025-01-13,151.3004,151.3004,147.3735,5.905,0.665,0.1562,-0.0053,non,non,non,non,non,dans la bande
2025-01-10,PUB.PA,2025-01-13,92.4316,92.4316,95.7819,2.1802,-1.5367,0.086,-0.3976,oui,non,non,oui,non,candidate à l'achat
2025-01-10,SGO.PA,2025-01-13,79.7854,79.7854,84.8096,2.2144,-2.2689,0.1435,-0.2556,oui,non,non,oui,non,candidate à l'achat
2025-01-10,MC.PA,2025-01-13,619.7875,619.7875,585.852,26.6829,1.2718,-0.0431,0.0047,non,oui,non,non,non,au-dessus du bord haut
2025-01-10,CAP.PA,2025-01-13,148.7285,148.7285,144.95,8.2715,0.4568,-0.1953,0.0731,non,non,non,non,non,dans la bande
2025-01-17,ENGI.PA,2025-01-20,14.0963,14.0963,13.48,0.3153,1.9542,-0.0097,0.4092,non,oui,non,non,non,au-dessus du bord haut
2025-01-17,AC.PA,2025-01-20,45.4223,45.4223,45.6223,0.8593,-0.2327,0.2857,0.1413,non,non,non,non,non,dans la bande
2025-01-17,EN.PA,2025-01-20,27.3325,27.3325,25.5227,0.6647,2.7229,-0.112,0.2417,non,oui,non,non,non,au-dessus du bord haut
2025-01-17,TTE.PA,2025-01-20,52.8508,52.8508,48.9036,1.6997,2.3224,-0.1231,0.6614,non,oui,non,non,non,au-dessus du bord haut
2025-01-17,SAF.PA,2025-01-20,222.3651,222.3651,217.3139,5.6449,0.8948,0.1104,0.3851,non,non,non,non,non,dans la bande
2025-01-17,AIR.PA,2025-01-20,154.3925,154.3925,149.0889,5.8909,0.9003,0.1634,0.0666,non,non,non,non,non,dans la bande
2025-01-17,PUB.PA,2025-01-20,91.511,91.511,95.5867,2.3243,-1.7535,0.082,-0.3378,oui,non,non,oui,non,candidate à l'achat
2025-01-17,SGO.PA,2025-01-20,82.1773,82.1773,84.8706,2.32,-1.1609,0.1383,-0.0669,oui,non,non,oui,non,candidate à l'achat
2025-01-17,MC.PA,2025-01-20,663.1246,663.1246,593.8845,28.7652,2.4071,-0.0222,0.3556,non,oui,non,non,non,au-dessus du bord haut
2025-01-17,CAP.PA,2025-01-20,151.8063,151.8063,144.0091,8.2988,0.9396,-0.1934,0.11,non,non,non,non,non,dans la bande
2025-01-24,ENGI.PA,2025-01-27,13.5878,13.5878,13.4427,0.2753,0.527,-0.0182,0.115,non,non,non,non,non,dans la bande
2025-01-24,AC.PA,2025-01-27,46.2918,46.2918,46.1228,0.8048,0.21,0.2777,0.2733,non,non,non,non,non,dans la bande
2025-01-24,EN.PA,2025-01-27,27.7057,27.7057,25.674,0.7801,2.6043,-0.1009,0.4077,non,oui,non,non,non,au-dessus du bord haut
2025-01-24,TTE.PA,2025-01-27,51.3518,51.3518,48.9121,1.7443,1.3987,-0.1197,0.441,non,oui,non,non,non,au-dessus du bord haut
2025-01-24,SAF.PA,2025-01-27,231.2636,231.2636,219.7623,5.8577,1.9635,0.1165,0.6163,non,oui,non,non,non,au-dessus du bord haut
2025-01-24,AIR.PA,2025-01-27,160.4038,160.4038,152.0972,5.9352,1.3996,0.1835,0.3111,non,oui,non,non,non,au-dessus du bord haut
2025-01-24,PUB.PA,2025-01-27,91.8977,91.8977,95.2233,2.3143,-1.437,0.0697,-0.1544,oui,non,non,oui,non,candidate à l'achat
2025-01-24,SGO.PA,2025-01-27,85.2715,85.2715,85.1533,2.2425,0.0527,0.1316,0.2164,non,non,non,non,non,dans la bande
2025-01-24,MC.PA,2025-01-27,705.4047,705.4047,607.1397,33.4816,2.9349,0.0056,0.8093,non,oui,non,non,non,au-dessus du bord haut
2025-01-24,CAP.PA,2025-01-27,158.6248,158.6248,143.4102,8.2886,1.8356,-0.1941,0.2716,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,ENGI.PA,2025-02-03,13.9517,13.9517,13.4369,0.2673,1.9257,-0.0207,-0.0496,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,AC.PA,2025-02-03,47.029,47.029,46.5693,0.7211,0.6375,0.2658,0.368,non,non,non,non,non,dans la bande
2025-01-31,EN.PA,2025-02-03,27.8786,27.8786,25.856,0.8871,2.28,-0.0884,0.4436,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,TTE.PA,2025-02-03,51.8576,51.8576,48.9055,1.7965,1.6433,-0.1158,0.1008,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,SAF.PA,2025-02-03,234.5884,234.5884,222.5878,6.265,1.9155,0.1234,0.6349,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,AIR.PA,2025-02-03,160.4806,160.4806,155.067,5.8729,0.9218,0.2023,0.4071,non,non,non,non,non,dans la bande
2025-01-31,PUB.PA,2025-02-03,94.7793,94.7793,94.9305,2.1619,-0.07,0.0565,0.1669,non,non,non,non,non,dans la bande
2025-01-31,SGO.PA,2025-02-03,85.9739,85.9739,85.3555,2.1335,0.2899,0.1214,0.3856,non,non,non,non,non,dans la bande
2025-01-31,MC.PA,2025-02-03,676.0008,676.0008,622.0355,37.9499,1.422,0.0357,0.8654,non,oui,non,non,non,au-dessus du bord haut
2025-01-31,CAP.PA,2025-02-03,166.6271,166.6271,143.9651,8.8067,2.5733,-0.1866,0.579,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,ENGI.PA,2025-02-10,13.8947,13.8947,13.4954,0.2867,1.3926,-0.0156,0.0459,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,AC.PA,2025-02-10,47.1613,47.1613,47.0065,0.6827,0.2268,0.2567,0.2803,non,non,non,non,non,dans la bande
2025-02-07,EN.PA,2025-02-10,28.6431,28.6431,26.1409,1.0051,2.4895,-0.0697,0.3565,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,TTE.PA,2025-02-10,54.1475,54.1475,49.2693,1.9856,2.4568,-0.1009,0.1365,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,SAF.PA,2025-02-10,238.2065,238.2065,225.74,6.6935,1.8625,0.1327,0.5243,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,AIR.PA,2025-02-10,160.2886,160.2886,157.9881,5.5097,0.4175,0.2215,0.3892,non,non,non,non,non,dans la bande
2025-02-07,PUB.PA,2025-02-10,98.2777,98.2777,95.3328,2.1596,1.3636,0.055,0.4741,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,SGO.PA,2025-02-10,88.8214,88.8214,85.5821,2.1434,1.5113,0.1136,0.384,non,oui,non,non,non,au-dessus du bord haut
2025-02-07,MC.PA,2025-02-10,657.4552,657.4552,632.5085,37.7801,0.6603,0.0607,0.2786,non,non,non,non,non,dans la bande
2025-02-07,CAP.PA,2025-02-10,165.3486,165.3486,145.5838,9.8136,2.014,-0.1685,0.7745,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,ENGI.PA,2025-02-17,13.6317,13.6317,13.5271,0.2941,0.3554,-0.0127,0.0866,non,non,non,non,non,dans la bande
2025-02-14,AC.PA,2025-02-17,47.6906,47.6906,47.5286,0.6766,0.2394,0.2533,0.1874,non,non,non,non,non,dans la bande
2025-02-14,EN.PA,2025-02-17,29.3895,29.3895,26.5526,1.1252,2.5212,-0.0441,0.297,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,TTE.PA,2025-02-17,54.1475,54.1475,49.8269,2.1924,1.9707,-0.0809,0.3086,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,SAF.PA,2025-02-17,240.5533,240.5533,229.2499,7.1862,1.5729,0.1434,0.3738,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,AIR.PA,2025-02-17,161.825,161.825,161.1312,4.7213,0.1469,0.2436,0.14,non,non,non,non,non,dans la bande
2025-02-14,PUB.PA,2025-02-17,97.265,97.265,95.7862,2.172,0.6808,0.0566,0.3915,non,non,non,non,non,dans la bande
2025-02-14,SGO.PA,2025-02-17,91.7637,91.7637,86.659,2.3135,2.2065,0.1201,0.4819,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,MC.PA,2025-02-17,685.1295,685.1295,644.9161,36.0996,1.114,0.0921,-0.2075,non,oui,non,non,non,au-dessus du bord haut
2025-02-14,CAP.PA,2025-02-17,175.4343,175.4343,148.2683,11.1089,2.4454,-0.1401,0.6859,non,oui,non,non,non,au-dessus du bord haut
2025-02-21,ENGI.PA,2025-02-24,14.0744,14.0744,13.5816,0.3002,1.6417,-0.0059,0.0483,non,oui,non,non,non,au-dessus du bord haut
2025-02-21,AC.PA,2025-02-24,43.8818,43.8818,47.7536,0.8444,-4.5856,0.2436,-0.1217,oui,non,non,oui,non,candidate à l'achat
2025-02-21,EN.PA,2025-02-24,29.1983,29.1983,27.0662,1.1916,1.7893,-0.0123,0.3489,non,oui,non,non,non,au-dessus du bord haut
2025-02-21,TTE.PA,2025-02-24,53.4486,53.4486,50.3718,2.3246,1.3236,-0.0614,0.3267,non,oui,non,non,non,au-dessus du bord haut
2025-02-21,SAF.PA,2025-02-24,238.7932,238.7932,232.8868,7.6727,0.7698,0.1538,0.3065,non,non,non,non,non,dans la bande
2025-02-21,AIR.PA,2025-02-24,153.6435,153.6435,163.6642,4.0184,-2.4937,0.2578,0.0345,oui,non,non,oui,oui,candidate à l'achat
2025-02-21,PUB.PA,2025-02-24,94.5491,94.5491,96.2092,2.1696,-0.7652,0.06,0.1552,non,non,non,non,non,dans la bande
2025-02-21,SGO.PA,2025-02-24,89.6376,89.6376,87.6979,2.4492,0.792,0.1265,0.5134,non,non,non,non,non,dans la bande
2025-02-21,MC.PA,2025-02-24,674.9438,674.9438,657.1034,33.6087,0.5308,0.1217,-0.2294,non,non,non,non,non,dans la bande
2025-02-21,CAP.PA,2025-02-24,155.3103,155.3103,149.0625,11.4241,0.5469,-0.1246,-0.0826,non,non,non,non,non,dans la bande
2025-02-28,ENGI.PA,2025-03-03,15.1132,15.1132,13.7913,0.3667,3.6045,0.0162,0.3185,non,oui,non,non,non,au-dessus du bord haut
2025-02-28,AC.PA,2025-03-03,45.4223,45.4223,47.7673,1.037,-2.2614,0.2271,-0.3075,oui,non,non,oui,non,candidate à l'achat
2025-02-28,EN.PA,2025-03-03,30.0721,30.0721,27.6463,1.2279,1.9756,0.0218,0.3538,non,oui,non,non,non,au-dessus du bord haut
2025-02-28,TTE.PA,2025-03-03,53.1359,53.1359,50.6523,2.386,1.0409,-0.0514,0.0198,non,oui,non,non,non,au-dessus du bord haut
2025-02-28,SAF.PA,2025-03-03,244.5625,244.5625,235.3271,7.7556,1.1908,0.1544,0.1694,non,oui,non,non,non,au-dessus du bord haut
2025-02-28,AIR.PA,2025-03-03,159.117,159.117,164.9522,4.0465,-1.442,0.2542,-0.0791,oui,non,non,oui,non,candidate à l'achat
2025-02-28,PUB.PA,2025-03-03,87.9205,87.9205,95.6206,2.3485,-3.2787,0.0462,-0.365,oui,non,non,oui,non,candidate à l'achat
2025-02-28,SGO.PA,2025-03-03,91.8017,91.8017,88.3038,2.4123,1.45,0.123,0.3561,non,oui,non,non,non,au-dessus du bord haut
2025-02-28,MC.PA,2025-03-03,667.7371,667.7371,663.7268,33.2194,0.1207,0.1306,0.0496,non,non,non,non,non,dans la bande
2025-02-28,CAP.PA,2025-03-03,141.2471,141.2471,147.943,11.441,-0.5853,-0.1256,-0.9139,non,non,non,non,non,dans la bande
2025-03-07,ENGI.PA,2025-03-10,14.8108,14.8108,14.0166,0.4057,1.9577,0.0392,0.5543,non,oui,non,non,non,au-dessus du bord haut
2025-03-07,AC.PA,2025-03-10,44.033,44.033,47.6803,1.2145,-3.003,0.2076,-0.3777,oui,non,non,oui,non,candidate à l'achat
2025-03-07,EN.PA,2025-03-10,32.393,32.393,28.4901,1.37,2.8488,0.0665,0.6047,non,oui,non,non,non,au-dessus du bord haut
2025-03-07,TTE.PA,2025-03-10,51.9956,51.9956,50.8359,2.4002,0.4832,-0.0424,-0.2475,non,non,non,non,non,dans la bande
2025-03-07,SAF.PA,2025-03-10,245.247,245.247,239.3852,8.2473,0.7108,0.1668,0.2194,non,non,non,non,non,dans la bande
2025-03-07,AIR.PA,2025-03-10,162.8237,162.8237,166.8106,4.0384,-0.9872,0.2535,0.057,non,non,non,non,non,dans la bande
2025-03-07,PUB.PA,2025-03-10,87.2577,87.2577,94.0277,2.982,-2.2703,0.0196,-0.8346,oui,non,non,oui,non,candidate à l'achat
2025-03-07,SGO.PA,2025-03-10,100.5149,100.5149,89.6891,2.8649,3.7788,0.1325,0.3217,non,oui,non,non,non,au-dessus du bord haut
2025-03-07,MC.PA,2025-03-10,609.8901,609.8901,663.5796,33.8951,-1.584,0.1231,-0.3023,oui,non,non,oui,non,candidate à l'achat
2025-03-07,CAP.PA,2025-03-10,145.6034,145.6034,147.0916,11.2968,-0.1317,-0.1187,-1.2453,non,non,non,non,non,dans la bande
2025-03-14,ENGI.PA,2025-03-17,15.1088,15.1088,14.2459,0.4346,1.9857,0.0608,0.5203,non,oui,non,non,non,au-dessus du bord haut
2025-03-14,AC.PA,2025-03-17,42.2278,42.2278,47.1837,1.6233,-3.0531,0.1786,-0.4774,oui,non,oui,oui,non,candidate à l'achat
2025-03-14,EN.PA,2025-03-17,32.5842,32.5842,29.399,1.3797,2.3085,0.1138,0.6799,non,oui,non,non,non,au-dessus du bord haut
2025-03-14,TTE.PA,2025-03-17,52.8692,52.8692,51.1454,2.3618,0.7299,-0.028,-0.2329,non,non,non,non,non,dans la bande
2025-03-14,SAF.PA,2025-03-17,245.1492,245.1492,241.6756,8.0959,0.4291,0.1722,-0.0256,non,non,non,non,non,dans la bande
2025-03-14,AIR.PA,2025-03-17,162.478,162.478,167.2962,4.4465,-1.0836,0.2421,-0.0528,oui,non,non,oui,non,candidate à l'achat
2025-03-14,PUB.PA,2025-03-17,84.1459,84.1459,92.6084,3.4308,-2.4666,-0.0015,-0.9002,oui,non,oui,oui,non,candidate à l'achat
2025-03-14,SGO.PA,2025-03-17,95.1996,95.1996,91.0904,2.9442,1.3957,0.1463,0.3665,non,oui,non,non,non,au-dessus du bord haut
2025-03-14,MC.PA,2025-03-17,581.4472,581.4472,655.1583,36.7641,-2.005,0.0981,-0.843,oui,non,non,oui,non,candidate à l'achat
2025-03-14,CAP.PA,2025-03-17,139.1163,139.1163,146.1542,11.0864,-0.6348,-0.112,-0.8356,non,non,non,non,non,dans la bande
2025-03-21,ENGI.PA,2025-03-24,15.3849,15.3849,14.4782,0.4573,1.9827,0.0811,0.2362,non,oui,non,non,non,au-dessus du bord haut
2025-03-21,AC.PA,2025-03-24,41.4812,41.4812,46.6957,1.8543,-2.8121,0.1504,-0.445,oui,non,oui,oui,non,candidate à l'achat
2025-03-21,EN.PA,2025-03-24,32.657,32.657,30.2964,1.421,1.6612,0.1547,0.6282,non,oui,non,non,non,au-dessus du bord haut
2025-03-21,TTE.PA,2025-03-24,53.7061,53.7061,51.5656,2.3948,0.8938,-0.0141,0.0601,non,non,non,non,non,dans la bande
2025-03-21,SAF.PA,2025-03-24,244.8559,244.8559,245.2765,7.7765,-0.0541,0.1857,0.0713,non,non,non,non,non,dans la bande
2025-03-21,AIR.PA,2025-03-24,160.0197,160.0197,168.2977,4.5635,-1.814,0.234,0.0586,oui,non,non,oui,oui,candidate à l'achat
2025-03-21,PUB.PA,2025-03-24,84.7536,84.7536,91.2666,3.7038,-1.7585,-0.0206,-0.5255,oui,non,oui,oui,non,candidate à l'achat
2025-03-21,SGO.PA,2025-03-24,94.8769,94.8769,92.5592,3.0258,0.766,0.1599,0.3969,non,non,non,non,non,dans la bande
2025-03-21,MC.PA,2025-03-24,578.9488,578.9488,651.1192,37.3343,-1.9331,0.0936,-0.9327,oui,non,non,oui,non,candidate à l'achat
2025-03-21,CAP.PA,2025-03-24,138.3114,138.3114,145.6469,10.5008,-0.6986,-0.0983,-0.3967,non,non,non,non,non,dans la bande
2025-03-28,ENGI.PA,2025-03-31,15.832,15.832,14.7388,0.4956,2.2058,0.1013,0.305,non,oui,non,non,non,au-dessus du bord haut
2025-03-28,AC.PA,2025-03-31,40.4415,40.4415,45.9801,2.0061,-2.7608,0.1137,-0.4302,oui,non,oui,oui,non,candidate à l'achat
2025-03-28,EN.PA,2025-03-31,33.5945,33.5945,31.0908,1.4749,1.6975,0.1844,0.3716,non,oui,non,non,non,au-dessus du bord haut
2025-03-28,TTE.PA,2025-03-31,55.1855,55.1855,52.4391,2.3281,1.1797,0.0155,0.3883,non,oui,non,non,non,au-dessus du bord haut
2025-03-28,SAF.PA,2025-03-31,240.2599,240.2599,247.4045,7.7261,-0.9247,0.187,-0.0852,non,non,non,non,non,dans la bande
2025-03-28,AIR.PA,2025-03-31,159.6548,159.6548,168.3704,4.5511,-1.915,0.2133,-0.0423,oui,non,non,oui,non,candidate à l'achat
2025-03-28,PUB.PA,2025-03-31,82.857,82.857,89.6234,3.7798,-1.7901,-0.0469,-0.1345,oui,non,oui,oui,non,candidate à l'achat
2025-03-28,SGO.PA,2025-03-31,91.6498,91.6498,93.425,3.0379,-0.5843,0.1621,-0.0002,non,non,non,non,non,dans la bande
2025-03-28,MC.PA,2025-03-31,564.1508,564.1508,645.0415,39.2868,-2.059,0.0846,-0.7081,oui,non,oui,oui,non,candidate à l'achat
2025-03-28,CAP.PA,2025-03-31,137.6011,137.6011,145.1298,10.1135,-0.7444,-0.0875,-0.1535,non,non,non,non,non,dans la bande
2025-04-04,ENGI.PA,2025-04-07,16.1739,16.1739,15.0888,0.5285,2.0533,0.131,0.4775,non,oui,non,non,non,au-dessus du bord haut
2025-04-04,AC.PA,2025-04-07,35.7349,35.7349,44.8367,2.3991,-3.7939,0.068,-0.5818,oui,non,oui,oui,non,candidate à l'achat
2025-04-04,EN.PA,2025-04-07,32.3839,32.3839,31.8452,1.4611,0.3687,0.2117,0.2259,non,non,non,non,non,dans la bande
2025-04-04,TTE.PA,2025-04-07,49.4629,49.4629,53.067,2.1561,-1.6716,0.0389,0.2019,oui,non,non,oui,oui,candidate à l'achat
2025-04-04,SAF.PA,2025-04-07,213.4666,213.4666,246.872,8.6424,-3.8653,0.1724,-0.2404,oui,non,non,oui,non,candidate à l'achat
2025-04-04,AIR.PA,2025-04-07,141.0639,141.0639,166.9809,5.4879,-4.7226,0.1837,-0.21,oui,non,oui,oui,non,candidate à l'achat
2025-04-04,PUB.PA,2025-04-07,74.4793,74.4793,87.256,4.1717,-3.0627,-0.0816,-0.5069,oui,non,oui,oui,non,candidate à l'achat
2025-04-04,SGO.PA,2025-04-07,77.6214,77.6214,92.7857,3.5727,-4.2445,0.1438,-0.6667,oui,non,non,oui,non,candidate à l'achat
2025-04-04,MC.PA,2025-04-07,509.2828,509.2828,632.7112,44.2478,-2.7895,0.06,-0.6321,oui,non,oui,oui,non,candidate à l'achat
